"";"study";"condition_arm1";"condition_arm2";"multi_arm1";"multi_arm2";"outcome_type";"instrument";"rating";"construct";"time_weeks";"time";"mean_arm1";"sd_arm1";"n_arm1";"mean_arm2";"sd_arm2";"n_arm2";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"dich_paper";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"precalc_g";"precalc_g_se";"precalc_log_rr";"precalc_log_rr_se";"other_stat";"baseline_m_arm1";"baseline_sd_arm1";"baseline_n_arm1";"baseline_m_arm2";"baseline_sd_arm2";"baseline_n_arm2";"rand_arm1";"rand_arm2";"attr_arm1";"attr_arm2";"rand_ratio";"year";"sg";"ac";"ba";"itt";"rob";"full_ref";"format";"clinical_interview_diagnosis";"clinical_diagnosis_interview";"cbt";"guided";".id";".g";".g_se";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2"
"290";"Shaprio, 2007";"cbt";"wl";NA;NA;"msd";"qewp";"self-report";"obe frequency";10;"post";2,58;1,56;15;2,5;1,2;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"sr";0;"high";"Shapiro, J. R., Reba‐Harrelson, L., Dymek‐Valentine, M., Woolson, S. L., Hamer, R. M., & Bulik, C. M. (2007). Feasibility and acceptability of CD‐ROM‐based cognitive‐behavioural treatment for binge‐eating disorder. European Eating Disorders Review: The Professional Journal of the Eating Disorders Association, 15(3), 175-184.";"cdrom";"yes";"bed";"yes";"no";"Shaprio_2007_msd_qewp_post_10_self-report_cbt_wl_NA_NA";-0,0572919968427762;0,341636914697042;NA;NA;NA;NA;NA;NA
"291";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"dass-a";"self-report";"anxiety";4;"post";13,1;10,4;30;17,3;10;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_dass-a_post_4_self-report_cbt_wl_NA_NA";0,406339007732145;0,260919607854118;NA;NA;NA;NA;NA;NA
"292";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"dass-d";"self-report";"depression";4;"post";17,4;10,1;30;19,2;8,7;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_dass-d_post_4_self-report_cbt_wl_NA_NA";0,188480600225571;0,258786687477267;NA;NA;NA;NA;NA;NA
"293";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";4;"post";3,2;1,7;30;3,6;1,5;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqr_post_4_self-report_cbt_wl_NA_NA";0,246272714171102;0,25920160765542;NA;NA;NA;NA;NA;NA
"294";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";4;"post";2,9;1,4;30;3,4;1,3;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqec_post_4_self-report_cbt_wl_NA_NA";0,365309895941675;0,260400113629165;NA;NA;NA;NA;NA;NA
"295";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";4;"post";3,5;1,3;30;3,9;1,1;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeq_post_4_self-report_cbt_wl_NA_NA";0,327867868513467;0,259973473447873;NA;NA;NA;NA;NA;NA
"296";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"cia";"self-report";"impairment";4;"post";27,9;11,5;30;33,9;9,6;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_cia_post_4_self-report_cbt_wl_NA_NA";0,559072348113577;0,263325548153356;NA;NA;NA;NA;NA;NA
"297";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";4;"post";4;1,4;30;4,5;1,3;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqsc_post_4_self-report_cbt_wl_NA_NA";0,365309895941675;0,260400113629165;NA;NA;NA;NA;NA;NA
"298";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";4;"post";3,7;1,4;30;4,3;1,2;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqwc_post_4_self-report_cbt_wl_NA_NA";0,454202642745975;0,261593907706238;NA;NA;NA;NA;NA;NA
"299";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"dass-a";"self-report";"anxiety";12;"fu";11,6;8,7;30;16;7;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_dass-a_fu_12_self-report_cbt_wl_NA_NA";0,550015247249855;0,263162340813366;NA;NA;NA;NA;NA;NA
"300";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"dass-d";"self-report";"depression";12;"fu";15,4;10,7;30;18,7;8;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_dass-d_fu_12_self-report_cbt_wl_NA_NA";0,344782218693901;0,260160585709114;NA;NA;NA;NA;NA;NA
"301";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";12;"fu";2,7;1,5;30;3,3;1,3;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqr_fu_12_self-report_cbt_wl_NA_NA";0,421930581746581;0,261131210900307;NA;NA;NA;NA;NA;NA
"302";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";12;"fu";2,8;1,3;30;3,3;1,3;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqec_fu_12_self-report_cbt_wl_NA_NA";0,37962037962038;0,260575149014682;NA;NA;NA;NA;NA;NA
"303";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";12;"fu";3,1;1,2;30;3,7;1;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeq_fu_12_self-report_cbt_wl_NA_NA";0,536159742797253;0,262917635506083;NA;NA;NA;NA;NA;NA
"304";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"cia";"self-report";"impairment";12;"fu";23,6;11,5;30;29,6;8;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_cia_fu_12_self-report_cbt_wl_NA_NA";0,597839054797484;0,264053008896757;NA;NA;NA;NA;NA;NA
"305";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";12;"fu";3,7;1,5;30;4,3;1,2;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqsc_fu_12_self-report_cbt_wl_NA_NA";0,435989401646147;0,261328687531295;NA;NA;NA;NA;NA;NA
"306";"Sharp, 2025";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";12;"fu";3,3;1,3;30;4,1;1,1;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"0";"sr";0;"high";"Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.";"chatbot";"NR";"mixed";"yes";"no";"Sharp_2025_msd_edeqwc_fu_12_self-report_cbt_wl_NA_NA";0,655735737026934;0,265225993421095;NA;NA;NA;NA;NA;NA
"307";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"gad7";"self-report";"anxiety";8;"post";6,44;6,76;46;7,65;4,69;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_gad7_post_8_self-report_cbt_wl_NA_NA";0,2062442224057;0,209077380753829;NA;NA;NA;NA;NA;NA
"308";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"bsq";"self-report";"body dissatisfaction";8;"post";28,32;13,59;46;33,84;8,79;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_bsq_post_8_self-report_cbt_wl_NA_NA";0,478298038516989;0,211524499004184;NA;NA;NA;NA;NA;NA
"309";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"phq9";"self-report";"depression";8;"post";8,25;8,18;46;9,73;5,84;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_phq9_post_8_self-report_cbt_wl_NA_NA";0,206506097541226;0,209078809365624;NA;NA;NA;NA;NA;NA
"310";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";8;"post";2,01;2,12;46;3,16;1,44;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_edeqr_post_8_self-report_cbt_wl_NA_NA";0,629291427351849;0,213698158086791;NA;NA;NA;NA;NA;NA
"311";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";8;"post";2,48;2,51;46;3,2;1,56;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_edeqec_post_8_self-report_cbt_wl_NA_NA";0,341667687832715;0,210055797105149;NA;NA;NA;NA;NA;NA
"312";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";8;"post";2,84;1,68;46;3,62;1,15;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_edeq_post_8_self-report_cbt_wl_NA_NA";0,537289212827874;0,212305737120464;NA;NA;NA;NA;NA;NA
"313";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"swls";"self-report";"life satisfaction";8;"post";14,58;7,91;46;14,47;5,2;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_swls_post_8_self-report_cbt_wl_NA_NA";0,0162963220230817;0,208517933553523;NA;NA;NA;NA;NA;NA
"314";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"qoli";"self-report";"quality of life";8;"post";1,11;2,11;46;1,36;1,42;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_qoli_post_8_self-report_cbt_wl_NA_NA";0,137850632987735;0,208766100893453;NA;NA;NA;NA;NA;NA
"315";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";8;"post";3,8;1,92;46;4,38;1,39;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_edeqsc_post_8_self-report_cbt_wl_NA_NA";0,343153433111667;0,210069181972745;NA;NA;NA;NA;NA;NA
"316";"Strandskov, 2017";"cbt";"wl";NA;NA;"msd";"edeq wc";"self-report";"weight concern";8;"post";3,05;1,88;46;3,73;1,35;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.";"web";"yes";"bn";"yes";"yes";"Strandskov_2017_msd_edeqwc_post_8_self-report_cbt_wl_NA_NA";0,412024167262704;0,210752239138541;NA;NA;NA;NA;NA;NA
"317";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"stai";"self-report";"anxiety";8;"post";43,2;12,4;91;43,2;12,4;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_stai_post_8_self-report_cbt_wl_NA_NA";0;0,147062261853106;NA;NA;NA;NA;NA;NA
"318";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"bdi";"self-report";"depression";8;"post";9,3;8,3;91;9,3;8,7;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_bdi_post_8_self-report_cbt_wl_NA_NA";0;0,147062261853106;NA;NA;NA;NA;NA;NA
"319";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq r";"self-report";"restraint";8;"post";1,53;1,2;91;1,87;1,2;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqr_post_8_self-report_cbt_wl_NA_NA";0,282170542635659;0,147798091423125;NA;NA;NA;NA;NA;NA
"320";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq ec";"self-report";"eating concerns";8;"post";0,79;0,67;91;1,17;1;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqec_post_8_self-report_cbt_wl_NA_NA";0,443244750967544;0,148871364287659;NA;NA;NA;NA;NA;NA
"321";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq";"self-report";"ed psychopathology";8;"post";1,62;0,77;91;2,09;1;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeq_post_8_self-report_cbt_wl_NA_NA";0,52338915692763;0,14957871340273;NA;NA;NA;NA;NA;NA
"322";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"cia";"self-report";"impairment";8;"post";8,33;7,1;91;10,5;8,4;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_cia_post_8_self-report_cbt_wl_NA_NA";0,277496651322956;0,147773974864052;NA;NA;NA;NA;NA;NA
"323";"Taylor, 2016";"cbt";"wl";NA;NA;"msd";"edeq sc";"self-report";"shape concern";8;"post";1,97;1;91;2,57;1,4;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"1";"sr";1;"low";"Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.";"web";"no";NA;"yes";"yes";"Taylor_2016_msd_edeqsc_post_8_self-report_cbt_wl_NA_NA";0,489872349427817;0,149269039601066;NA;NA;NA;NA;NA;NA
