;study;condition_arm1;condition_arm2;multi_arm1;multi_arm2;outcome_type;instrument;rating;construct;time_weeks;time;mean_arm1;sd_arm1;n_arm1;mean_arm2;sd_arm2;n_arm2;mean_change_arm1;mean_change_arm2;sd_change_arm1;sd_change_arm2;n_change_arm1;n_change_arm2;dich_paper;event_arm1;event_arm2;totaln_arm1;totaln_arm2;precalc_g;precalc_g_se;precalc_log_rr;precalc_log_rr_se;other_stat;baseline_m_arm1;baseline_sd_arm1;baseline_n_arm1;baseline_m_arm2;baseline_sd_arm2;baseline_n_arm2;rand_arm1;rand_arm2;attr_arm1;attr_arm2;rand_ratio;year;sg;ac;ba;itt;rob;full_ref;format;clinical_interview_diagnosis;clinical_diagnosis_interview;cbt;guided;.id;.g;.g_se;.log_rr;.log_rr_se;.event_arm1;.event_arm2;.totaln_arm1;.totaln_arm2
41;Barakat, 2023;cbt;wl;Internet (guided);wl;abstinence;zero OBEs;self-report;binge abstinence;12,0;post;;;;;;;;;;;;;;8,0;2,0;37,0;39,0;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_abstinence_zeroOBEs_post_12_self-report_cbt_wl_Internet(guided)_wl;0,889481523771867;0,456808441462746;1,43893809460531;0,756526237041352;8,0;2,0;37,0;39,0
42;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq r;self-report;restraint;12,0;post;1,5;1,3;37,0;3,4;1,6;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqr_post_12_self-report_cbt_wl_Internet(guided)_wl;1,28658028878789;0,252553021434455;;;;;;
43;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq exer;self-report;driven exercise;12,0;post;2,3;5,6;37,0;4,2;5,8;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqexer_post_12_self-report_cbt_wl_Internet(guided)_wl;0,329736476204184;0,231080353486655;;;;;;
44;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq ec;self-report;eating concerns;12,0;post;1,9;1,4;37,0;3,9;1,1;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqec_post_12_self-report_cbt_wl_Internet(guided)_wl;1,57749933240182;0,263396894699857;;;;;;
45;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq;self-report;ed psychopathology;12,0;post;2,3;1,3;37,0;3,9;1,0;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeq_post_12_self-report_cbt_wl_Internet(guided)_wl;1,37034623092812;0,255494579040142;;;;;;
46;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;k10;self-report;psychiatric distress;12,0;post;19,3;6,8;37,0;24,7;8,2;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_k10_post_12_self-report_cbt_wl_Internet(guided)_wl;0,707826111566288;0,236711427425737;;;;;;
47;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq lax;self-report;laxative use;12,0;post;1,0;5,0;37,0;2,1;6,8;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqlax_post_12_self-report_cbt_wl_Internet(guided)_wl;0,181703710658174;0,229977718384144;;;;;;
48;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq obe;self-report;obe frequency;12,0;post;5,5;6,8;37,0;11,7;8,4;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqobe_post_12_self-report_cbt_wl_Internet(guided)_wl;0,800806373676542;0,238692708116526;;;;;;
49;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edqol;self-report;quality of life;12,0;post;1,4;0,6;37,0;1,7;0,6;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edqol_post_12_self-report_cbt_wl_Internet(guided)_wl;0,494915254237288;0,233051044859614;;;;;;
50;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq sc;self-report;shape concern;12,0;post;3,0;1,6;37,0;4,5;1,3;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqsc_post_12_self-report_cbt_wl_Internet(guided)_wl;1,02135648321903;0,244280066879735;;;;;;
51;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq vom;self-report;vomiting;12,0;post;6,8;10,6;37,0;9,7;11,9;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqvom_post_12_self-report_cbt_wl_Internet(guided)_wl;0,254335949402746;0,230439608326117;;;;;;
52;Barakat, 2023;cbt;wl;Internet (guided);wl;msd;edeq wc;self-report;weight concern;12,0;post;2,7;1,7;37,0;4,1;1,3;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;?;?;sr;0;high;Barakat, S., Burton, A. L., Cunich, M., Hay, P., Hazelton, J. L., Kim, M., ... & Maguire, S. (2023). A randomised controlled trial of clinician supported vs self-help delivery of online cognitive behaviour therapy for Bulimia Nervosa. Psychiatry Research, 329, 115534.;web;yes;bn;yes;yes;Barakat_2023_msd_edeqwc_post_12_self-report_cbt_wl_Internet(guided)_wl;0,918997412758451;0,241534884866855;;;;;;
53;Carrard, 2011;cbt;wl;;;abstinence;zero OBEs;self-report;binge abstinence;24,0;post;;;;;;;;;;;;;;13,0;3,0;37,0;37,0;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_abstinence_zeroOBEs_post_24_self-report_cbt_wl_NA_NA;0,990007713513174;0,382502611293609;1,46633706879343;0,596826906399465;13,0;3,0;37,0;37,0
54;Carrard, 2011;cbt;wl;;;msd;ede bd;self-report;body dissatisfaction;24,0;post;19,0;7,0;37,0;18,9;6,8;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_edebd_post_24_self-report_cbt_wl_NA_NA;-0,0143397555436419;0,232498328907102;;;;;;
55;Carrard, 2011;cbt;wl;;;msd;bdi-ii;self-report;depression;24,0;post;10,0;7,4;37,0;13,2;9,6;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_bdi-ii_post_24_self-report_cbt_wl_NA_NA;0,369454499100452;0,234512081021087;;;;;;
56;Carrard, 2011;cbt;wl;;;msd;edeq r;self-report;restraint;24,0;post;1,7;1,4;37,0;1,8;1,3;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_edeqr_post_24_self-report_cbt_wl_NA_NA;0,0732495580822718;0,232574885528831;;;;;;
57;Carrard, 2011;cbt;wl;;;msd;edeq;self-report;ed psychopathology;24,0;post;2,5;1,1;37,0;2,9;1,0;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_edeq_post_24_self-report_cbt_wl_NA_NA;0,376543621853314;0,234589871847837;;;;;;
58;Carrard, 2011;cbt;wl;;;msd;scl-90r;self-report;psychiatric distress;24,0;post;0,6;0,4;37,0;0,8;0,5;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_scl-90r_post_24_self-report_cbt_wl_NA_NA;0,437108758261414;0,23531350495955;;;;;;
59;Carrard, 2011;cbt;wl;;;msd;edeq obe;self-report;obe frequency;24,0;post;5,5;7,4;37,0;9,1;8,8;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_edeqobe_post_24_self-report_cbt_wl_NA_NA;0,438165535284611;0,235327066329738;;;;;;
60;Carrard, 2011;cbt;wl;;;msd;iwqol;self-report;quality of life;24,0;post;71,7;16,7;37,0;71,8;18,0;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_iwqol_post_24_self-report_cbt_wl_NA_NA;-0,0056994428203112;0,232495759530458;;;;;;
61;Carrard, 2011;cbt;wl;;;msd;rse;self-report;self-esteem;24,0;post;21,3;4,2;37,0;19,1;4,9;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_rse_post_24_self-report_cbt_wl_NA_NA;0,477052986592172;0,235848281585711;;;;;;
62;Carrard, 2011;cbt;wl;;;msd;edeq sc;self-report;shape concern;24,0;post;3,7;1,3;37,0;4,1;1,3;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Carrard, I., Crépin, C., Rouget, P., Lam, T., Golay, A., & Van der Linden, M. (2011). Randomised controlled trial of a guided self-help treatment on the Internet for binge eating disorder. Behaviour research and therapy, 49(8), 482-491.;web;yes;bed;yes;yes;Carrard_2011_msd_edeqsc_post_24_self-report_cbt_wl_NA_NA;0,304476011793085;0,233866942942861;;;;;;
63;Fitzsimmons-Craft, 2020;cbt;tau;;;abstinence;zero ED behav;self-report;zero eating disorder behaviours;32,0;post;;;;;;;;;;;;;;20,0;16,0;385,0;305,0;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_abstinence_zeroEDbehav_post_32_self-report_cbt_tau_NA_NA;-0,0056874274584977;0,189948554414007;-0,0097880063661628;0,326533166581907;20,0;16,0;385,0;305,0
64;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;promis-a;self-report;anxiety;32,0;post;9,61;4,37;385,0;10,14;4,32;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_promis-a_post_32_self-report_cbt_tau_NA_NA;0,121762815544093;0,076725863980234;;;;;;
65;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;edeq comp;self-report;compensatory behavior;32,0;post;4,22;7,41;385,0;5,18;9,51;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_edeqcomp_post_32_self-report_cbt_tau_NA_NA;0,114122042615542;0,0767173337971225;;;;;;
66;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;phq9;self-report;depression;32,0;post;8,21;6,57;385,0;9,4;5,98;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_phq9_post_32_self-report_cbt_tau_NA_NA;0,188201883752424;0,0768232635534566;;;;;;
67;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;edeq;self-report;ed psychopathology;32,0;post;2,7;1,33;385,0;3,05;1,22;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_edeq_post_32_self-report_cbt_tau_NA_NA;0,272594291607924;0,077006849537721;;;;;;
68;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;cia;self-report;impairment;32,0;post;19,95;12,36;385,0;20,98;11,49;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_cia_post_32_self-report_cbt_tau_NA_NA;0,0858586990248636;0,0766905770943276;;;;;;
69;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;edeq obe;self-report;obe frequency;32,0;post;4,53;5,35;385,0;5,41;5,96;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_edeqobe_post_32_self-report_cbt_tau_NA_NA;0,156199031442595;0,0767711505384394;;;;;;
70;Fitzsimmons-Craft, 2020;cbt;tau;;;abstinence;zero ED behav;self-report;zero eating disorder behaviours;104,0;fu;;;;;;;;;;;;;;48,0;37,0;385,0;305,0;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_abstinence_zeroEDbehav_fu_104_self-report_cbt_tau_NA_NA;0,0171756254081858;0,128778749923408;0,0273515405832938;0,204900632596309;48,0;37,0;385,0;305,0
71;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;promis-a;self-report;anxiety;104,0;fu;8,84;4,37;385,0;9,41;4,2;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_promis-a_fu_104_self-report_cbt_tau_NA_NA;0,132545716342327;0,076738840453334;;;;;;
72;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;edeq comp;self-report;compensatory behavior;104,0;fu;3,2;7,18;385,0;3,35;8,48;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_edeqcomp_fu_104_self-report_cbt_tau_NA_NA;0,0192560954440823;0,0766574223582558;;;;;;
73;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;phq9;self-report;depression;104,0;fu;7,32;6,25;385,0;8,36;6,61;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_phq9_fu_104_self-report_cbt_tau_NA_NA;0,162030054687316;0,0767799266152284;;;;;;
74;Fitzsimmons-Craft, 2020;cbt;tau;;;msd;edeq;self-report;ed psychopathology;104,0;fu;2,22;1,32;385,0;2,51;1,32;305,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Fitzsimmons-Craft, E. E., Taylor, C. B., Graham, A. K., Sadeh-Sharvit, S., Balantekin, K. N., Eichen, D. M., ... & Wilfley, D. E. (2020). Effectiveness of a digital cognitive behavior therapy–guided self-help intervention for eating disorders in college women: A cluster randomized clinical trial. JAMA network open, 3(8), e2015633.;web;no;;yes;yes;Fitzsimmons-Craft_2020_msd_edeq_fu_104_self-report_cbt_tau_NA_NA;0,219457387396318;0,0768834639824778;;;;;;
